Formulation_ID,group_key,group_primary_cas,group_primary_name,group_key_src,group_primary_from_same_row,group_primary_ing_idx,group_primary_cas_ing_idx,group_primary_name_ing_idx
MIX137,94361-06-5,94361-06-5,Cyproconazole,cas,True,0.0,0.0,0.0
MIX138,153719-23-4,153719-23-4,Thiamethoxam,cas,True,3.0,3.0,3.0
MIX139,62-73-7,62-73-7,Dichlorvos,cas,True,0.0,0.0,0.0
MIX14,153719-23-4,153719-23-4,Thiamethoxam,cas,True,4.0,4.0,4.0
MIX140,108-62-3,108-62-3,"Other ingredients (inert, undisclosed)",cas,False,1.0,1.0,0.0
MIX141,64742-71-8,64742-71-8,"Paraffin oils (petroleum), catalytic dewaxed >= 70 -<",cas,True,0.0,0.0,0.0
MIX142,872-05-9,872-05-9,Other ingredients (undisclosed),cas,True,0.0,0.0,0.0
MIX143,153719-23-4,153719-23-4,Other ingredients (undisclosed),cas,False,3.0,3.0,0.0
MIX144,64-19-7,64-19-7,Inert Ingredients (undisclosed),cas,True,0.0,0.0,0.0
MIX145,1897-45-6,1897-45-6,Inert ingredients (undisclosed),cas,False,3.0,3.0,0.0
MIX146,26225-79-6,26225-79-6,Ethofumesate,cas,True,1.0,1.0,1.0
MIX147,15299-99-7,15299-99-7,Napropamide,cas,True,0.0,0.0,0.0
MIX148,15299-99-7,15299-99-7,Napropamide,cas,True,1.0,1.0,1.0
MIX149,15299-99-7,15299-99-7,Napropamide,cas,True,0.0,0.0,0.0
MIX15,98-86-2,98-86-2,Acetophenone,cas,True,1.0,1.0,1.0
MIX150,15165-67-0,15165-67-0,"Dichlorprop-P (2,4-DP-P)",cas,True,1.0,1.0,1.0
MIX151,35367-38-5,35367-38-5,Diflubenzuron,cas,True,0.0,0.0,0.0
MIX152,60-51-5,60-51-5,Dimethoate,cas,True,0.0,0.0,0.0
MIX153,183675-82-3,183675-82-3,Penthiopyrad,cas,True,1.0,1.0,1.0
MIX154,35367-38-5,35367-38-5,Diflubenzuron,cas,True,0.0,0.0,0.0
MIX155,858956-35-1,858956-35-1,Potassium salt of aminocyclopyrachlor,cas,True,0.0,0.0,0.0
MIX156,163520-33-0,163520-33-0,"4,5-dihydro-5,5-diphenyl-1,2-oxazole-3-carboxylic acid, ethyl ester (Isoxadifen-ethyl)",cas,True,1.0,1.0,1.0
MIX157,165252-70-0,165252-70-0,Dinotefuran,cas,True,0.0,0.0,0.0
MIX158,7704-34-9,7704-34-9,Sulfur (elemental),cas,True,0.0,0.0,0.0
MIX159,165252-70-0,165252-70-0,Dinotefuran,cas,True,0.0,0.0,0.0
MIX16,71751-41-2,71751-41-2,Abamectin (Avermectin B1),cas,True,0.0,0.0,0.0
MIX160,7704-34-9,7704-34-9,Elemental Sulfur,cas,True,0.0,0.0,0.0
MIX161,165252-70-0,165252-70-0,Dinotefuran,cas,True,0.0,0.0,0.0
MIX162,51707-55-2,51707-55-2,Thidiazuron,cas,True,0.0,0.0,0.0
MIX163,117428-22-5,117428-22-5,Other Ingredients,cas,False,0.0,0.0,2.0
MIX164,131807-57-3,131807-57-3,Famoxadone,cas,True,0.0,0.0,0.0
MIX165,16752-77-5,16752-77-5,Methomyl,cas,True,0.0,0.0,0.0
MIX166,500008-45-7,500008-45-7,Other Ingredients,cas,False,0.0,0.0,1.0
MIX167,108-62-3,108-62-3,Metaldehyde,cas,True,0.0,0.0,0.0
MIX168,153719-23-4,153719-23-4,Other Ingredients,cas,False,0.0,0.0,4.0
MIX169,111-77-3,111-77-3,2-(2-Methoxyethoxy)ethanol,cas,True,1.0,1.0,1.0
MIX17,71751-41-2,71751-41-2,Abamectin techn. min. 97% (Avermectin B1a/B1b combination),cas,True,0.0,0.0,0.0
MIX170,65733-16-6,65733-16-6,(s)-Methoprene Technical,cas,True,1.0,1.0,1.0
MIX171,52-68-6,52-68-6,Trichlorfon (Dylox),cas,True,0.0,0.0,0.0
MIX172,330-54-1,330-54-1,"Diuron (3-(3,4-dichlorophenyl)-1,1-dimethylurea)",cas,True,0.0,0.0,0.0
MIX173,88671-89-0,88671-89-0,Myclobutanil,cas,True,5.0,5.0,5.0
MIX174,330-54-1,330-54-1,"Diuron (3-(3,4-dichlorophenyl)-1,1-dimethylurea)",cas,True,0.0,0.0,0.0
MIX175,1897-45-6,1897-45-6,Chlorothalonil,cas,True,2.0,2.0,2.0
MIX176,112281-77-3,112281-77-3,Tetraconazole,cas,True,0.0,0.0,0.0
MIX177,82657-04-3,82657-04-3,Bifenthrin,cas,True,3.0,3.0,3.0
MIX178,138261-41-3,138261-41-3,Imidacloprid,cas,True,1.0,1.0,1.0
MIX179,52918-63-5,52918-63-5,Deltamethrin,cas,True,0.0,0.0,0.0
MIX18,95737-68-1,95737-68-1,Pyriproxyfen,cas,True,2.0,2.0,2.0
MIX180,122931-48-0,122931-48-0,Rimsulfuron,cas,True,0.0,0.0,0.0
MIX181,858954-83-3,858954-83-3,Aminocyclopyrachlor-methyl,cas,True,1.0,1.0,1.0
MIX182,858954-83-3,858954-83-3,Aminocyclopyrachlor methyl ester,cas,True,1.0,1.0,1.0
MIX183,120068-37-7,120068-37-7,Glycol ether,cas,False,0.0,0.0,2.0
MIX184,1897-45-6,1897-45-6,Chlorothalonil,cas,True,0.0,0.0,0.0
MIX185,1928-43-4,1928-43-4,"2,4-D-2-ethylhexyl",cas,True,4.0,4.0,4.0
MIX186,153719-23-4,153719-23-4,Thiamethoxam,cas,True,0.0,0.0,0.0
MIX187,138261-41-3,138261-41-3,Imidacloprid,cas,True,4.0,4.0,4.0
MIX188,148477-71-8,148477-71-8,Spirodiclofen,cas,True,0.0,0.0,0.0
MIX189,2008-39-1,2008-39-1,"2,4-D-dimethylammonium",cas,True,1.0,1.0,1.0
MIX19,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
MIX190,1897-45-6,1897-45-6,Chlorothalonil,cas,True,2.0,2.0,2.0
MIX191,36734-19-7,36734-19-7,Iprodione,cas,True,2.0,2.0,2.0
MIX192,129630-19-9,129630-19-9,Pyraflufen-ethyl,cas,True,1.0,1.0,1.0
MIX193,16672-87-0,16672-87-0,Ethephon (Chlorethephon),cas,True,0.0,0.0,0.0
MIX194,7732-18-5,7732-18-5,Other Ingredients (proprietary),cas,True,2.0,2.0,2.0
MIX195,153233-91-1,153233-91-1,Etoxazole,cas,True,0.0,0.0,0.0
MIX196,52645-53-1,52645-53-1,Permethrin,cas,True,5.0,5.0,5.0
MIX197,2008-39-1,2008-39-1,Inert ingredients,cas,False,2.0,2.0,0.0
MIX198,64742-94-5,64742-94-5,"Solvent Naphtha (petroleum), heavy aromatic",cas,True,2.0,2.0,2.0
MIX199,38641-94-0,38641-94-0,Glyphosate isopropylamine,cas,True,3.0,3.0,3.0
MIX2,34256-82-1,34256-82-1,Acetochlor,cas,True,0.0,0.0,0.0
MIX20,335104-84-2,335104-84-2,Tembotrione,cas,True,0.0,0.0,0.0
MIX200,82657-04-3,82657-04-3,Bifenthrin,cas,True,3.0,3.0,3.0
MIX201,104206-82-8,104206-82-8,Mesotrione,cas,True,0.0,0.0,0.0
MIX202,82657-04-3,82657-04-3,Bifenthrin,cas,True,0.0,0.0,0.0
MIX203,126833-17-8,126833-17-8,Fenhexamid,cas,True,0.0,0.0,0.0
MIX204,67564-91-4,67564-91-4,Fenpropimorph,cas,True,0.0,0.0,0.0
MIX205,7778-77-0,7778-77-0,Monopotassium Phosphate,cas,True,0.0,0.0,0.0
MIX206,52645-53-1,52645-53-1,Permethrin,cas,True,4.0,4.0,4.0
MIX207,60207-90-1,60207-90-1,Propiconazole,cas,True,0.0,0.0,0.0
MIX208,155569-91-8,155569-91-8,Emamectin Benzoate,cas,True,0.0,0.0,0.0
MIX209,158062-67-0,158062-67-0,Flonicamid,cas,True,0.0,0.0,0.0
MIX21,111991-09-4,111991-09-4,Nicosulfuron,cas,True,0.0,0.0,0.0
MIX210,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
MIX211,658066-35-4,658066-35-4,Fluopyram,cas,True,0.0,0.0,0.0
MIX212,361377-29-9,361377-29-9,Fluoxastrobin,cas,True,1.0,1.0,1.0
MIX213,66332-96-5,66332-96-5,Flutolanil,cas,True,0.0,0.0,0.0
MIX214,104040-78-0,104040-78-0,Flazasulfuron,cas,True,0.0,0.0,0.0
MIX215,76674-21-0,76674-21-0,Flutriafol,cas,True,1.0,1.0,1.0
MIX216,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
MIX217,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
MIX218,79622-59-6,79622-59-6,Fluazinam,cas,True,0.0,0.0,0.0
MIX219,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
MIX22,153719-23-4,153719-23-4,"Nicotine, salts of",cas,True,0.0,0.0,0.0
MIX220,133-07-3,133-07-3,Folpet,cas,True,0.0,0.0,0.0
MIX221,183675-82-3,183675-82-3,Other Ingredients (unspecified/inert),cas,False,0.0,0.0,1.0
MIX222,141112-29-0,141112-29-0,Isoxaflutole,cas,True,2.0,2.0,2.0
MIX223,122453-73-0,122453-73-0,4-Bromo-2-(4-chlorophenyl)-1-(ethoxymethyl)-5-(trifluoromethyl)-1H-pyrrole-3-carbonitrile,cas,True,5.0,5.0,5.0
MIX224,68085-85-8,68085-85-8,alpha-Cyhalothrin,cas,True,2.0,2.0,2.0
MIX225,39148-24-8,39148-24-8,Fosetyl-Al,cas,True,0.0,0.0,0.0
MIX226,142459-58-3,142459-58-3,"Flufenacet (ISO); N-(4-fluorophenyl)-N-isopropyl-2-(5-trifluoromethyl[1,3,4]thiadiazol-2-yloxy)acetamide",cas,True,0.0,0.0,0.0
MIX227,36734-19-7,36734-19-7,Iprodione,cas,True,3.0,3.0,3.0
MIX228,153719-23-4,153719-23-4,Thiamethoxam,cas,True,5.0,5.0,5.0
MIX229,40487-42-1,40487-42-1,Pendimethalin,cas,True,0.0,0.0,0.0
MIX23,30560-19-1,30560-19-1,Acephate,cas,True,2.0,2.0,2.0
MIX230,133-07-3,133-07-3,Folpet (N-(Trichloromethylthio)phthalimide),cas,True,1.0,1.0,1.0
MIX231,121-75-5,121-75-5,Malathion (ISO) [containing 0.03% isomalathion],cas,True,0.0,0.0,0.0
MIX232,188489-07-8,188489-07-8,Flufenpyr-ethyl,cas,True,0.0,0.0,0.0
MIX233,64-19-7,64-19-7,Non-hazardous ingredients Proprietary,cas,True,0.0,0.0,0.0
MIX234,188489-07-8,188489-07-8,Flufenpyr-ethyl,cas,True,1.0,1.0,1.0
MIX235,64742-94-5,64742-94-5,"Solvent naphtha, petroleum, heavy aromatic",cas,True,0.0,0.0,0.0
MIX236,69770-45-2,69770-45-2,Flumethrin,cas,True,1.0,1.0,1.0
MIX237,91465-08-6,91465-08-6,lambda-Cyhalothrin,cas,True,2.0,2.0,2.0
MIX238,69770-45-2,69770-45-2,Flumethrin,cas,True,1.0,1.0,1.0
MIX239,69770-45-2,69770-45-2,Flumethrin,cas,True,1.0,1.0,1.0
MIX24,30560-19-1,30560-19-1,Acephate,cas,True,0.0,0.0,0.0
MIX240,239110-15-7,239110-15-7,Fluopicolide,cas,True,1.0,1.0,1.0
MIX241,658066-35-4,658066-35-4,Fluopyram,cas,True,0.0,0.0,0.0
MIX242,658066-35-4,658066-35-4,Fluopyram,cas,True,0.0,0.0,0.0
MIX243,88-04-0,88-04-0,Chloroxylenol,cas,True,6.0,6.0,6.0
MIX244,120068-37-3,120068-37-3,Fipronil,cas,True,0.0,0.0,0.0
MIX245,52645-53-1,52645-53-1,Permethrin,cas,True,0.0,0.0,0.0
MIX246,52645-53-1,52645-53-1,Permethrin,cas,True,0.0,0.0,0.0
MIX247,121451-02-3,121451-02-3,Noviflumuron,cas,True,1.0,1.0,1.0
MIX248,1071-83-6,1071-83-6,Glyphosate,cas,True,0.0,0.0,0.0
MIX249,131929-60-7,131929-60-7,Spinosad (Spinosyn A & Spinosyn D),cas,True,0.0,0.0,0.0
MIX25,1071-83-6,1071-83-6,Inert ingredients,cas,True,1.0,1.0,1.0
MIX250,1071-83-6,1071-83-6,Glyphosate,cas,True,0.0,0.0,0.0
MIX251,131929-60-7,131929-60-7,Spinosad (Spinosyn A & Spinosyn D),cas,True,0.0,0.0,0.0
MIX252,1071-83-6,1071-83-6,Glyphosate,cas,True,0.0,0.0,0.0
MIX253,9003-13-8,9003-13-8,Butoxypolypropylene glycol,cas,True,3.0,3.0,3.0
MIX254,935545-74-7,935545-74-7,Spinetoram J & L,cas,True,0.0,0.0,0.0
MIX255,935545-74-7,935545-74-7,Spinetoram J & L,cas,True,0.0,0.0,0.0
MIX256,81406-37-3,81406-37-3,Fluroxypyr-meptyl (ISO),cas,True,0.0,0.0,0.0
MIX257,131341-86-1,131341-86-1,Fludioxonil,cas,True,1.0,1.0,1.0
MIX258,34256-82-1,34256-82-1,Acetochlor,cas,True,0.0,0.0,0.0
MIX259,25036-25-3,25036-25-3,Epoxy resin (mw 700-1000),cas,True,0.0,0.0,0.0
MIX26,57960-19-7,57960-19-7,Acequinocyl-d25,cas,True,1.0,1.0,1.0
MIX260,422556-08-9,422556-08-9,Pyroxsulam,cas,True,1.0,1.0,1.0
MIX261,64742-94-5,64742-94-5,Aromatic Hydrocarbons,cas,True,1.0,1.0,1.0
MIX262,94-75-7,94-75-7,"2,4-D",cas,True,2.0,2.0,2.0
MIX263,55335-06-3,55335-06-3,Triclopyr,cas,True,3.0,3.0,3.0
MIX264,81406-37-3,81406-37-3,Fluroxypyr-meptyl,cas,True,5.0,5.0,5.0
MIX265,82657-04-3,82657-04-3,Bifenthrin,cas,True,0.0,0.0,0.0
MIX266,131341-86-1,131341-86-1,Fludioxonil,cas,True,3.0,3.0,3.0
MIX267,138261-41-3,138261-41-3,Imidacloprid,cas,True,0.0,0.0,0.0
MIX268,34256-82-1,34256-82-1,Acetochlor,cas,True,3.0,3.0,3.0
MIX269,122548-33-8,122548-33-8,Imazosulfuron,cas,True,0.0,0.0,0.0
MIX27,1582-09-8,1582-09-8,Trifluralin,cas,True,0.0,0.0,0.0
MIX270,5234-68-4,5234-68-4,carboxin,cas,True,0.0,0.0,0.0
MIX271,161050-58-4,161050-58-4,Methoxyfenozide,cas,True,6.0,6.0,6.0
MIX272,107534-96-3,107534-96-3,Other Ingredients,cas,False,4.0,4.0,1.0
MIX273,161050-58-4,161050-58-4,Methoxyfenozide,cas,True,0.0,0.0,0.0
MIX274,732-11-6,732-11-6,Phosmet,cas,True,0.0,0.0,0.0
MIX275,52645-53-1,52645-53-1,Permethrin,cas,True,4.0,4.0,4.0
MIX276,219714-96-2,219714-96-2,Penoxsulam,cas,True,1.0,1.0,1.0
MIX277,138261-41-3,138261-41-3,Imidacloprid,cas,True,2.0,2.0,2.0
MIX278,26172-55-4,26172-55-4,5-Chloro-2-methyl-3(2H)-isothiazolone,cas,True,1.0,1.0,1.0
MIX279,865318-97-4,865318-97-4,Ametoctradin,cas,True,3.0,3.0,3.0
MIX28,131983-72-7,131983-72-7,Triticonazole,cas,True,1.0,1.0,1.0
MIX280,91465-08-6,91465-08-6,Lambda-Cyhalothrin,cas,True,1.0,1.0,1.0
MIX281,161050-58-4,161050-58-4,Methoxyfenozide,cas,True,0.0,0.0,0.0
MIX282,138261-41-3,138261-41-3,Imidacloprid,cas,True,0.0,0.0,0.0
MIX283,125225-28-7,125225-28-7,Ipconazole,cas,True,0.0,0.0,0.0
MIX284,107-21-1,107-21-1,"Ethane-1,2-diol (ethylene glycol)",cas,True,0.0,0.0,0.0
MIX285,2893-78-9,2893-78-9,Sodium dichloroisocyanurate,cas,True,5.0,5.0,5.0
MIX286,372137-35-4,372137-35-4,Other ingredients (inert),cas,False,0.0,0.0,1.0
MIX287,91465-08-6,91465-08-6,Lambda-Cyhalothrin,cas,True,1.0,1.0,1.0
MIX288,30560-19-1,30560-19-1,Acephate,cas,True,5.0,5.0,5.0
MIX289,66215-27-8,66215-27-8,Cyromazine,cas,True,1.0,1.0,1.0
MIX29,116-06-3,116-06-3,Aldicarb,cas,True,1.0,1.0,1.0
MIX290,59669-26-0,59669-26-0,Thiodicarb,cas,True,0.0,0.0,0.0
MIX291,2008-39-1,2008-39-1,"Dimethylamine Salt of 2,4-Dichloro-phenoxyacetic acid",cas,True,0.0,0.0,0.0
MIX292,1918-00-9,1918-00-9,Dicamba,cas,True,1.0,1.0,1.0
MIX293,36734-19-7,36734-19-7,Iprodione,cas,True,0.0,0.0,0.0
MIX294,111991-09-4,111991-09-4,Nicosulfuron,cas,True,1.0,1.0,1.0
MIX295,52645-53-1,52645-53-1,Permethrin,cas,True,3.0,3.0,3.0
MIX296,1071-83-6,1071-83-6,Glyphosate,cas,True,0.0,0.0,0.0
MIX297,68585-34-2,68585-34-2,Sodium alkyl ether sulphate,cas,True,1.0,1.0,1.0
MIX298,1912-24-9,1912-24-9,Atrazine,cas,True,1.0,1.0,1.0
MIX299,135410-20-7,135410-20-7,Acetamiprid,cas,True,2.0,2.0,2.0
MIX3,110488-70-5,110488-70-5,Dimethomorph (techn.),cas,True,0.0,0.0,0.0
MIX30,138261-41-3,138261-41-3,Imidacloprid,cas,True,0.0,0.0,0.0
MIX300,32426-11-2,32426-11-2,Other ingredients,cas,False,3.0,3.0,1.0
MIX301,16484-77-8,16484-77-8,MCPP-P (Mecoprop-P),cas,True,1.0,1.0,1.0
MIX302,74-98-6,74-98-6,Propane,cas,True,2.0,2.0,2.0
MIX303,16484-77-8,16484-77-8,Mecoprop-P,cas,True,1.0,1.0,1.0
MIX304,131341-86-1,131341-86-1,Fludioxonil,cas,True,3.0,3.0,3.0
MIX305,67-63-0,67-63-0,2-Propanol,cas,True,0.0,0.0,0.0
MIX306,7732-18-5,7732-18-5,No,cas,True,0.0,0.0,0.0
MIX307,1897-45-6,1897-45-6,3.1 Mixtures,cas,True,0.0,0.0,0.0
MIX308,131860-33-8,131860-33-8,Azoxystrobin,cas,True,2.0,2.0,2.0
MIX309,2634-33-5,2634-33-5,Inert ingredients (undisclosed),cas,False,1.0,1.0,0.0
MIX31,317815-83-1,317815-83-1,Thiencarbazone-methyl,cas,True,0.0,0.0,0.0
MIX310,208465-21-8,208465-21-8,Mesosulfuron-methyl,cas,True,1.0,1.0,1.0
MIX311,87392-12-9,87392-12-9,S-Metolachlor,cas,True,2.0,2.0,2.0
MIX312,104206-82-8,104206-82-8,Mesotrione,cas,True,0.0,0.0,0.0
MIX313,104206-82-8,104206-82-8,Mesotrione,cas,True,1.0,1.0,1.0
MIX314,108-62-3,108-62-3,Metaldehyde,cas,True,0.0,0.0,0.0
MIX315,220899-03-6,220899-03-6,Metrafenone,cas,True,0.0,0.0,0.0
MIX316,142459-58-3,142459-58-3,Flufenacet,cas,True,0.0,0.0,0.0
MIX317,138261-41-3,138261-41-3,"Other ingredients (inert, unspecified)",cas,False,4.0,4.0,0.0
MIX318,35554-44-0,35554-44-0,Imazalil,cas,True,21.0,21.0,21.0
MIX319,74223-64-6,74223-64-6,Metsulfuron methyl,cas,True,0.0,0.0,0.0
MIX32,71751-41-2,71751-41-2,Abamectin,cas,True,0.0,0.0,0.0
MIX320,82657-04-3,82657-04-3,Bifenthrin,cas,True,6.0,6.0,6.0
MIX321,51-03-6,51-03-6,Other ingredients (unspecified),cas,True,1.0,1.0,1.0
MIX322,121-75-5,121-75-5,Malathion,cas,True,0.0,0.0,0.0
MIX323,8018-01-7,8018-01-7,Mancozeb (Manganese ethylenebis(dithiocarbamate) (polymeric) complex with zinc salt),cas,True,0.0,0.0,0.0
MIX324,148-79-8,148-79-8,Thiabendazole,cas,True,3.0,3.0,3.0
MIX325,82657-04-3,82657-04-3,Bifenthrin,cas,True,4.0,4.0,4.0
MIX326,64742-47-8,64742-47-8,Petroleum Distillates,cas,True,5.0,5.0,5.0
MIX327,120068-37-3,120068-37-3,Fipronil,cas,True,3.0,3.0,3.0
MIX328,68439-49-6,68439-49-6,"Alcohols, C16-18, ethoxylated",cas,True,0.0,0.0,0.0
MIX329,34256-82-1,34256-82-1,Acetochlor,cas,True,3.0,3.0,3.0
MIX33,153719-23-4,153719-23-4,Other ingredients,cas,False,8.0,8.0,4.0
MIX330,95737-68-1,95737-68-1,NYLAR (Pyriproxyfen),cas,True,1.0,1.0,1.0
MIX331,34256-82-1,34256-82-1,Acetochlor,cas,True,2.0,2.0,2.0
MIX332,51-03-6,51-03-6,Piperonyl Butoxide,cas,True,2.0,2.0,2.0
MIX333,34256-82-1,34256-82-1,Acetochlor,cas,True,1.0,1.0,1.0
MIX334,34256-82-1,34256-82-1,Acetochlor,cas,True,6.0,6.0,6.0
MIX335,203313-25-1,203313-25-1,Spirotetramat,cas,True,2.0,2.0,2.0
MIX336,75-28-5,75-28-5,isobutane,cas,True,0.0,0.0,0.0
MIX337,35367-38-5,35367-38-5,Diflubenzuron,cas,True,0.0,0.0,0.0
MIX338,60207-90-1,60207-90-1,Propiconazole,cas,True,1.0,1.0,1.0
MIX339,8018-01-7,8018-01-7,Mancozeb,cas,True,2.0,2.0,2.0
MIX34,210880-92-5,210880-92-5,Clothianidin,cas,True,1.0,1.0,1.0
MIX340,111991-09-4,111991-09-4,Nicosulfuron,cas,True,1.0,1.0,1.0
MIX341,120068-37-3,120068-37-3,Fipronil,cas,True,0.0,0.0,0.0
MIX342,98886-44-3,98886-44-3,Fosthiazate (ISO),cas,True,3.0,3.0,3.0
MIX343,2893-78-9,2893-78-9,Troclosene sodium,cas,True,3.0,3.0,3.0
MIX344,66215-27-8,66215-27-8,Cyromazine,cas,True,0.0,0.0,0.0
MIX345,123-33-1,123-33-1,Maleic hydrazide,cas,True,2.0,2.0,2.0
MIX346,3567-25-7,3567-25-7,"Sodium 5-chloro-2-(4-chloro-2-(3-(3,4-dichlorophenyl)ureido)phenoxy)benzenesulfonate",cas,True,1.0,1.0,1.0
MIX347,129909-90-6,129909-90-6,Amicarbazone,cas,True,1.0,1.0,1.0
MIX348,111991-09-4,111991-09-4,Nicosulfuron,cas,True,0.0,0.0,0.0
MIX349,2032-65-7,2032-65-7,Methiocarb,cas,True,1.0,1.0,1.0
MIX35,82657-04-3,82657-04-3,Bifenthrin,cas,True,0.0,0.0,0.0
MIX350,88-04-0,88-04-0,"4-Chloro-3,5-dimethylphenol (4-Chloro-3,5-xylenol)",cas,True,0.0,0.0,0.0
MIX351,141776-32-1,141776-32-1,Sulfosulfuron,cas,True,2.0,2.0,2.0
MIX352,210880-92-5,210880-92-5,Clothianidin,cas,True,0.0,0.0,0.0
MIX353,141776-32-1,141776-32-1,Sulfosulfuron,cas,True,1.0,1.0,1.0
MIX354,181274-15-7,181274-15-7,Propoxycarbazone-sodium,cas,True,0.0,0.0,0.0
MIX355,138261-41-3,138261-41-3,Imidacloprid,cas,True,1.0,1.0,1.0
MIX356,57-50-1,57-50-1,Sucrose,cas,True,0.0,0.0,0.0
MIX357,141112-29-0,141112-29-0,Other ingredients,cas,False,1.0,1.0,4.0
MIX358,149877-41-8,149877-41-8,Bifenazate,cas,True,0.0,0.0,0.0
MIX359,330-54-1,330-54-1,"Assay (HPLC): min. as the sum of Diuron, Carbendazim and Octylisothiazolinon (조성표 아님, 규격값)",cas,False,4.0,4.0,0.0
MIX36,243973-20-8,243973-20-8,Pinoxaden,cas,True,1.0,1.0,1.0
MIX360,2634-33-5,2634-33-5,"1,2-Benzisothiazolin-3-one (BIT)",cas,True,0.0,0.0,0.0
MIX361,52-51-7,52-51-7,"Bronopol (1,3-Propanediol, 2-bromo-2-nitro-)",cas,True,4.0,4.0,4.0
MIX362,57-55-6,57-55-6,"1,2-Propanediol",cas,True,4.0,4.0,4.0
MIX363,1071-83-6,1071-83-6,Glyphosate,cas,True,1.0,1.0,1.0
MIX364,127277-53-6,127277-53-6,Prohexadione-calcium,cas,True,1.0,1.0,1.0
MIX365,7783-20-2,7783-20-2,Sulfuric acid diammonium salt (ammonium sulfate),cas,True,2.0,2.0,2.0
MIX366,60207-90-1,60207-90-1,Propiconazole,cas,True,0.0,0.0,0.0
MIX367,60207-90-1,60207-90-1,Propiconazole,cas,True,0.0,0.0,0.0
MIX368,210880-92-5,210880-92-5,Clothianidin,cas,True,0.0,0.0,0.0
MIX369,107534-96-3,107534-96-3,Tebuconazole,cas,True,1.0,1.0,1.0
MIX37,81406-37-3,81406-37-3,Fluroxypyr-meptyl,cas,True,2.0,2.0,2.0
MIX370,107534-96-3,107534-96-3,Tebuconazole,cas,True,0.0,0.0,0.0
MIX371,51-03-6,51-03-6,Piperonyl Butoxide,cas,True,1.0,1.0,1.0
MIX372,365400-11-9,365400-11-9,Pyrasulfotole,cas,True,0.0,0.0,0.0
MIX373,179101-81-6,179101-81-6,Pyridalyl,cas,True,0.0,0.0,0.0
MIX374,7786-80-3,7786-80-3,N-Octyl bicycloheptene dicarboximide (MGK 264),cas,True,4.0,4.0,4.0
