Formulation_ID,ingredient_name,cas,smiles,smiles_valid,smiles_canonical,structure_completeness,missing_reason
MIX509,Pyraclostrobin,175013-18-0,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,complete,present
MIX509,Propylene glycol 5-10,57-55-6,CC(O)CO,True,CC(O)CO,complete,present
MIX509,Metconazole,125116-23-6,CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,True,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,complete,present
MIX509,Dinotefuran,165252-70-0,CNC(NCC1CCOC1)=N[N+]([O-])=O,True,CNC(=N[N+](=O)[O-])NCC1CCOC1,complete,present
MIX51,Glyphosate potassium,,O=C(O)CNCP(=O)([O-])O.[K+],True,O=C(O)CNCP(=O)([O-])O.[K+],complete,present
MIX51,Amicarbazone,129909-90-6,CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N,True,CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,complete,present
MIX510,Dipropylene Glycol Monomethyl Ether (DPM) ≥75-≤90,34590-94-8,COCC(C)OCC(C)O,True,COCC(C)OCC(C)O,complete,present
MIX510,Emamectin benzoate ≤10,155569-91-8,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](NC)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C(O)c1ccccc1,True,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](NC)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C(O)c1ccccc1,complete,present
MIX511,Penthiopyrad,,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,True,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,active_only,present
MIX511,Substituted Fatty Amide,,,,,active_only,principled_skip
MIX511,Ethoxylated Alkyl Ether,,,,,active_only,principled_skip
MIX511,Other Ingredients,,,,,active_only,principled_skip
MIX511,Other/Inert Ingredients,,,,,active_only,principled_skip
MIX511,Chlorothalonil,1897-45-6,ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,True,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,active_only,present
MIX512,Potassium salt of glyphosate,70901-12-1,O=C(O)CNCP(=O)([O-])O.[K+],True,O=C(O)CNCP(=O)([O-])O.[K+],active_only,present
MIX512,"Alcohols, C12-16-alkyl ethers, propoxylated, aminated",176022-82-5,,,,active_only,principled_skip
MIX512,Flumioxazin,103361-09-7,FC1=CC2=C(C=C1N1C(=O)C3=C(CCCC3)C1=O)N(CC#C)C(=O)CO2,True,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,active_only,present
MIX512,Pyroxasulfone,447399-55-5,CN1N=C(C(CS(=O)(=O)C2=NOC(C)(C)C2)=C1OC(F)F)C(F)(F)F,True,Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F,active_only,present
MIX513,"Synonyms : Trifloxysulfuron sodium,Trifloxysulfuron sodium salt",199119-58-9,COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1.[Na+],True,COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1.[Na+],complete,present
MIX514,Dichlorvos,62-73-7,COP(=O)(OC)OC=C(Cl)Cl,True,COP(=O)(OC)OC=C(Cl)Cl,complete,present
MIX515,Trifluralin 480 g/L,1582-09-8,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],True,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],complete,present
MIX516,Triticonazole,,CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1(O)Cn1cncn1,True,CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1(O)Cn1cncn1,complete,present
MIX517,VCP,,CC1NC=C(COP(=O)(O)O)C(C=[NH+][C@@H](C[C@@H]2C(=O)Nc3ccccc32)C(=O)O)C1=O,True,CC1NC=C(COP(=O)(O)O)C(C=[NH+][C@@H](C[C@@H]2C(=O)Nc3ccccc32)C(=O)O)C1=O,complete,present
MIX517,Bifenthrin,82657-04-3,CC1=C(C=CC=C1COC(=O)[C@@H]1[C@H](C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,True,Cc1c(COC(=O)[C@@H]2[C@H](C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,complete,present
MIX518,"distillates (petroleum), hydrotreated light",64742-47-8,,,,active_only,principled_skip
MIX518,white mineral oil,8042-47-5,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3ccccc3)c(O)ccc2c1.[Na+].[Na+],True,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3ccccc3)c(O)ccc2c1.[Na+].[Na+],active_only,present
MIX518,butyl stearate,123-95-5,CCCCCCCCCCCCCCCCCC(=O)OCCCC,True,CCCCCCCCCCCCCCCCCC(=O)OCCCC,active_only,present
MIX518,petrolatum,8009-03-8,,,,active_only,principled_skip
MIX518,"distillates (petroleum), hydrotreated heavy paraffinic",64742-54-7,,,,active_only,principled_skip
MIX518,"1,2-Benzisothiazolin-3-one",2634-33-5,O=C1NSC2=C1C=CC=C2,True,O=c1[nH]sc2ccccc12,active_only,present
MIX518,"1,3-Dimethylol-5,5-dimethylhydantoin",6440-58-0,CC1(C)N(CO)C(=O)N(CO)C1=O,True,CC1(C)C(=O)N(CO)C(=O)N1CO,active_only,present
MIX518,5-(Hydroxymethyl)-2-furfural,67-47-0,OCC1=CC=C(O1)C=O,True,O=Cc1ccc(CO)o1,active_only,present
MIX519,Bromoxynil octanoate,,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,True,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,active_only,present
MIX519,Bromoxynil heptanoate,,CCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,True,CCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,active_only,present
MIX519,Pyrasulfotole,,Cc1[nH]n(C)c(=O)c1C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O,True,Cc1[nH]n(C)c(=O)c1C(=O)c1ccc(C(F)(F)F)cc1S(C)(=O)=O,active_only,present
MIX519,"Solvent Naphtha (petroleum), heavy >= 30.00 - <=",,,,,active_only,principled_skip
MIX519,Propylene carbonate >= 10.00 - <=,,,,,active_only,principled_skip
MIX519,Naphthalene <,,,,,active_only,principled_skip
MIX519,Ethylhexan-1-ol <,,,,,active_only,principled_skip
MIX519,Mefenpyr-diethyl,,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,True,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,active_only,present
MIX519,Other ingredients (non-hazardous) to,,,,,active_only,principled_skip
MIX519,Bispyribac-sodium,125401-92-5,[Na+].COC1=CC(OC)=NC(OC2=CC=CC(OC3=NC(OC)=CC(OC)=N3)=C2C([O-])=O)=N1,True,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1.[Na+],active_only,present
MIX52,Mefenpyr-diethyl,,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,True,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,active_only,present
MIX52,Mesosulfuron-methyl,,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,True,COC(=O)c1ccc(CNS(C)(=O)=O)cc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,active_only,present
MIX52,"Solvent Naphtha (petroleum), heavy >",,,,,active_only,principled_skip
MIX52,Docusate sodium <,,,,,active_only,principled_skip
MIX52,"Solvent Naphtha (petroleum), light aromatic >= 1.00 - <=",,,,,active_only,principled_skip
MIX52,Ethylhexan-1-ol <,,,,,active_only,principled_skip
MIX52,Naphthalene <,,,,,active_only,principled_skip
MIX52,Other ingredients (non-hazardous) to,,,,,active_only,principled_skip
MIX52,Iodosulfuron-methyl sodium,144550-36-7,[Na+].COC(=O)C1=C(C=C(I)C=C1)S(=O)(=O)[N-]C(=O)NC1=NC(OC)=NC(C)=N1,True,COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1.[Na+],active_only,present
MIX520,Didecyldimethylammonium Chloride,,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],True,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],complete,present
MIX520,Dazomet,533-74-4,CN1CSC(=S)N(C)C1,True,CN1CSC(=S)N(C)C1,complete,present
MIX520,2-Phenylphenol,90-43-7,OC1=C(C=CC=C1)C1=CC=CC=C1,True,Oc1ccccc1-c1ccccc1,complete,present
MIX521,"Hexahydro-,3,5-tris(2-hydroxyethyl)-s-triazine",4719-04-4,OCCN1CN(CCO)CN(CCO)C1,True,OCCN1CN(CCO)CN(CCO)C1,complete,present
MIX521,aminoethanol 1,141-43-5,NCCO,True,NCCO,complete,present
MIX521,Diuron,330-54-1,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,True,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,complete,present
MIX522,Penthiopyrad,,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,True,CC(C)CC(C)c1sccc1NC(=O)c1cn(C)nc1C(F)(F)F,active_only,present
MIX522,Other Ingredients,,,,,active_only,principled_skip
MIX522,Other/Inert Ingredients,,,,,active_only,principled_skip
MIX523,"water repellents and wood preservative be completely dry before glazing, painting, % VOC",,,,,active_only,principled_skip
MIX523,Tebuconazole,107534-96-3,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
MIX523,3-Iodo-2-propynyl-N-butylcarbamate,55406-53-6,CCCCNC(=O)OCC#CI,True,CCCCNC(=O)OCC#CI,active_only,present
MIX523,Propiconazole,60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
MIX524,Cypermethrin,52315-07-8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,True,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,complete_ex_mixture,present
MIX524,"Solvent naphtha (petroleum), heavy aromatic",64742-94-5,,,,complete_ex_mixture,principled_skip
MIX524,Naphthalene,91-20-3,c1ccc2ccccc2c1,True,c1ccc2ccccc2c1,complete_ex_mixture,present
MIX524,Hydrotreated middle distillates (petroleum),64742-46-7,,,,complete_ex_mixture,principled_skip
MIX525,carboxin,,CC1=C(C(=O)Nc2ccccc2)SCCO1,True,CC1=C(C(=O)Nc2ccccc2)SCCO1,active_only,present
MIX525,ipconazole,,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,True,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,active_only,present
MIX525,OTHER INGREDIENTS,,,,,active_only,principled_skip
MIX525,TOTAL,,,,,active_only,principled_skip
MIX526,0.2 mg/M3 0.2 mg/M3 N/A No,,,,,active_only,principled_skip
MIX526,Trifloxysulfuron-sodium,199119-58-9,[Na+].COC1=CC(OC)=NC(NC(=O)[N-]S(=O)(=O)C2=NC=CC=C2OCC(F)(F)F)=N1,True,COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1.[Na+],active_only,present
MIX527,Glycerol,56-81-5,OCC(O)CO,True,OCC(O)CO,active_only,present
MIX527,Xanthum gum,11138-66-2,,,,active_only,principled_skip
MIX527,Water,7732-18-5,O,True,O,active_only,present
MIX527,Ipconazole,125225-28-7,CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,True,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,active_only,present
MIX527,Carboxin,5234-68-4,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,True,CC1=C(C(=O)Nc2ccccc2)SCCO1,active_only,present
MIX527,Metalaxyl,57837-19-1,COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,True,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,active_only,present
MIX528,Chlorpyrifos,2921-88-2,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,True,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,active_only,present
MIX528,Bifenthrin,82657-04-3,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,True,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,active_only,present
MIX528,Aromatic hydrocarbon 2 Moderate 2 Flammability,64742-94-5,,,,active_only,principled_skip
MIX528,Napthalene (from aromatic hydrocarbon) 3 High 0 Reactivity,91-20-3,c1ccc2ccccc2c1,True,c1ccc2ccccc2c1,active_only,present
MIX528,n-Butyl Alcohol,71-36-3,CCCCO,True,CCCCO,active_only,present
MIX528,C(11-13) Branched Alkyl Benzene Sulfonic,68953-96-8,,,,active_only,principled_skip
MIX529,Imidacloprid,138261-41-3,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,True,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,complete,present
MIX53,Metaflumizone HYDRAZINECARBOXAMIDE,139968-49-3,N#Cc1ccc(C/C(=N\NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,True,N#Cc1ccc(C/C(=N\NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2cccc(C(F)(F)F)c2)cc1,active_only,present
MIX53,13831 Version #: 01 Issue date: 015 1,,,,,active_only,principled_skip
MIX530,Chlorantraniliprole,,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,True,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,complete,present
MIX530,Kathon,,Cn1sc(Cl)cc1=O.Cn1sccc1=O,True,Cn1sc(Cl)cc1=O.Cn1sccc1=O,complete,present
MIX530,Thiamethoxam,153719-23-4,CN1COCN(CC2=CN=C(Cl)S2)C1=N[N+]([O-])=O,True,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],complete,present
MIX531,"propane-,2-diol propane-1,2-diol >= 5 - < 10",,,,,active_only,principled_skip
MIX531,chlorantraniliprole chlorantraniliprol,,,,,active_only,principled_skip
MIX531,lambda-cyhalothrin lambda,,,,,active_only,principled_skip
MIX531,"C13, aromatics, C10-C13, aro",,,,,active_only,principled_skip
MIX531,naphthalene matics,,,,,active_only,principled_skip
MIX531,Chlorantraniliprole,500008-45-7,CNC(=O)C1=CC(Cl)=CC(C)=C1NC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1,True,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,active_only,present
MIX531,lambda-Cyhalothrin,91465-08-6,CC1(C)[C@H](C=C(/Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,True,CC1(C)[C@H](C=C(Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,active_only,present
MIX532,Food 30.8 25.4 22.9,,,,,active_only,principled_skip
MIX532,Beverages and tobacco 2.8 2.9 3.4,,,,,active_only,principled_skip
MIX532,otal 33.6 28.3 26.3,,,,,active_only,principled_skip
MIX532,Crude materials 1.7 2.9 0.8,,,,,active_only,principled_skip
MIX532,Fuels 28.2 23.1 24.7,,,,,active_only,principled_skip
MIX532,Oils and fats 0.4 0.2 0.2,,,,,active_only,principled_skip
MIX532,otal 30.3 26.2 25.7,,,,,active_only,principled_skip
MIX532,Chemicals 17.2 14.7 15.3,,,,,active_only,principled_skip
MIX532,"Wood, textile, metals 12.1 13.5 13.1",,,,,active_only,principled_skip
MIX532,Machinery and transportation equipment 0.3 1.2 2.7,,,,,active_only,principled_skip
MIX532,"Clothing, footwear, and similar items 6.4 16.0 16.8",,,,,active_only,principled_skip
MIX532,otal 36.0 45.4 47.9,,,,,active_only,principled_skip
MIX532,Miscellaneous 0.1 0.1 0.1,,,,,active_only,principled_skip
MIX532,9    Miscellaneous                          0.1    0.1     0.1       7.9,,,,,active_only,principled_skip
MIX532,are of manufactures in total imports 50 54,,,,,active_only,principled_skip
MIX532,are of manufactures in imports from CARIFTA sources 25 33,,,,,active_only,principled_skip
MIX532,hare of manufactures in total exports 4 10,,,,,active_only,principled_skip
MIX532,are of manufactures in exports to CARIFTA destinations 26 34,,,,,active_only,principled_skip
MIX532,ARIFTA imports 8 9,,,,,active_only,principled_skip
MIX532,Diflubenzuron,35367-38-5,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC=C(Cl)C=C1,True,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,active_only,present
MIX532,lambda-Cyhalothrin,91465-08-6,CC1(C)[C@H](C=C(/Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,True,CC1(C)[C@H](C=C(Cl)C(F)(F)F)[C@@H]1C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1,active_only,present
MIX533,Other/Inert Ingredients,,,,,active_only,principled_skip
MIX533,Tebuconazole,107534-96-3,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
MIX533,3-Iodo-2-propynylbutylcarbamate,55406-53-6,CCCCNC(=O)OCC#CI,True,CCCCNC(=O)OCC#CI,active_only,present
MIX533,Propiconazole,60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
MIX534,,,,,,active_only,principled_skip
MIX534,Glutaraldehyde,111-30-8,O=CCCCC=O,True,O=CCCCC=O,active_only,present
MIX535,,,,,,active_only,principled_skip
MIX535,DEET,134-62-3,CCN(CC)C(=O)C1=CC=CC(C)=C1,True,CCN(CC)C(=O)c1cccc(C)c1,active_only,present
MIX536,Sulphur 70.00 DNA DNA DNA,7704-34-9,[S],True,[S],complete,present
MIX536,Tebuconazole,107534-96-3,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,complete,present
MIX537,Methylene Chloride,75-09-0,ClCCl,True,ClCCl,complete,present
MIX537,MCPA-2-ethylhexyl,29450-45-1,CCCCC(CC)COC(=O)COC1=C(C)C=C(Cl)C=C1,True,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,complete,present
MIX537,Clopyralid-olamine,57754-85-5,NCCO.OC(=O)C1=C(Cl)C=CC(Cl)=N1,True,NCCO.O=C(O)c1nc(Cl)ccc1Cl,complete,present
MIX537,Fluroxypyr-meptyl,81406-37-3,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,True,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,complete,present
MIX538,cypermethrin cis/trans +/- /60,,,,,active_only,principled_skip
MIX538,Light aromatic naptha,,,,,active_only,principled_skip
MIX538,Cypermethrin,52315-07-8,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,True,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,active_only,present
MIX539,4-Dichlorophenoxy)aceticacid(ISO) 300g/L,,,,,active_only,principled_skip
MIX539,"Poly(oxy-1,2-ethanediyl),.alpha.-[(1,1,3,3-tetramethylbutyl",,,,,active_only,principled_skip
MIX539,Picloram(presentashexyloxypropylaminesalt) 75g/L,,,,,active_only,principled_skip
MIX539,2-butoxyethanol,,CCCCOCCO,True,CCCCOCCO,active_only,present
MIX539,Pendimethalin,40487-42-1,CCC(CC)NC1=C(C=C(C)C(C)=C1[N+]([O-])=O)[N+]([O-])=O,True,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],active_only,present
MIX54,"2,6-Di-tert-butyl-4-methylphenol",,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,complete,present
MIX54,Propyl Gallate,,CCCOC(=O)c1cc(O)c(O)c(O)c1,True,CCCOC(=O)c1cc(O)c(O)c(O)c1,complete,present
MIX54,Ascorbyl Palmitate,,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,True,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,complete,present
MIX54,Phytate Persodium,,O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],True,O=P([O-])([O-])OC1C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],complete,present
MIX54,Ethyl beta-apo-8'-carotenoate,,CCOC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,True,CCOC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,complete,present
MIX54,Pyraclostrobin,175013-18-0,CON(C(=O)OC)C1=C(COC2=NN(C=C2)C2=CC=C(Cl)C=C2)C=CC=C1,True,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,complete,present
MIX540,,,,,,active_only,principled_skip
MIX540,Propiconazole,60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
MIX541,"Glyphosate(asmonomethylamine,ammoniumand 450g/L)",,,,,active_only,principled_skip
MIX541,Surfactant,,,,,active_only,principled_skip
MIX541,Glyphosate,1071-83-6,OC(=O)CNCP(O)(O)=O,True,O=C(O)CNCP(=O)(O)O,active_only,present
MIX542,Copper (II) carbonate--copper(II) hydroxide (:1,,,,,active_only,principled_skip
MIX542,sodium nitrite 1 - 5,,,,,active_only,principled_skip
MIX542,Propiconazole,,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
MIX542,Tebuconazole,,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
MIX542,Copper sulfate 0.1,,,,,active_only,principled_skip
MIX542,Copper(II) carbonate basic,12069-69-1,O[Cu]OC(=O)O[Cu]O,True,O=C([O][Cu][OH])[O][Cu][OH],active_only,present
MIX543,Imidacloprid,138261-41-3,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,True,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,complete,present
MIX543,Debacarb,62732-91-6,CCOCCOCCOC(=O)Nc1nc2ccccc2[nH]1,True,CCOCCOCCOC(=O)Nc1nc2ccccc2[nH]1,complete,present
MIX543,Carbendazim,10605-21-7,COC(=O)Nc1nc2ccccc2[nH]1,True,COC(=O)Nc1nc2ccccc2[nH]1,complete,present
MIX543,Tetrahydrofurfuryl alcohol (THFA),97-99-4,OCC1CCCO1,True,OCC1CCCO1,complete,present
MIX544,Methanol,,CO,True,CO,complete,present
MIX544,Trichloroisocyanuric Acid,,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,True,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,complete,present
MIX544,Metaldehyde acetaldehyde tetramer,108-62-3,CC1OC(C)OC(C)OC(C)O1,True,CC1OC(C)OC(C)OC(C)O1,complete,present
MIX545,"Metconazole (-[(4-chlorophenyl)methyl]-2,2-dimethyl-1-(1H-1,2,4- 38-43 Active Ingredient",,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,True,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,complete,present
MIX545,Glycerine 3-5 Solvent,,OCC(O)CO,True,OCC(O)CO,complete,present
MIX546,,,,,,active_only,principled_skip
MIX546,Boric acid (H3BO3),10043-35-3,OB(O)O,True,OB(O)O,active_only,present
MIX546,Propiconazole,60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(Cl)C=C1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,active_only,present
MIX546,"(2R,6S)-Fenpropimorph",67564-91-4,CC(CN1C[C@H](C)O[C@H](C)C1)CC1=CC=C(C=C1)C(C)(C)C,True,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,active_only,present
MIX547,"2,3-Bis(bromomethyl)quinoxaline-1,4-dioxide",18080-67-6,O=[n+]1c(CBr)c(CBr)n([O-])c2ccccc21,True,O=[n+]1c(CBr)c(CBr)n([O-])c2ccccc21,complete,present
MIX547,Acetochlor,34256-82-1,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,True,CCOCN(C(=O)CCl)c1c(C)cccc1CC,complete,present
MIX547,Clopyralid-olamine,57754-85-5,NCCO.OC(=O)C1=C(Cl)C=CC(Cl)=N1,True,NCCO.O=C(O)c1nc(Cl)ccc1Cl,complete,present
MIX547,Flumetsulam,98967-40-9,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC1=C(F)C=CC=C1F,True,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,complete,present
MIX548,,,,,,active_only,principled_skip
